order_id,order_date,customer_name,city,product,product_type,payment_type,order_value,delay,attempts,risk,status,action
ORD01208,2026-04-18,Kavya Chauhan,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,952,7,3,High,Delivered,Call Customer
ORD01209,2026-04-18,Nikhil Kapoor,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Credit Card,1125,12,4,Low,Delivered,Normal Delivery
ORD01210,2026-04-18,Karan Singh,Mumbai,Baby Feeding Bottle Teat,Accessories,Debit Card,189,10,5,Medium,Returned,Refund Initiated
ORD01211,2026-04-18,Rohan Kulkarni,Indore,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,937,4,2,High,Delivered,Call Customer
ORD01212,2026-04-18,Suresh Mehta,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,987,7,1,Medium,Delivered,Send Reminder
ORD01213,2026-04-18,Nidhi Dubey,Patna,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1173,6,3,Medium,Delivered,Send Reminder
ORD01214,2026-04-18,Anjali Pillai,Surat,125ml Glass Baby Feeding Bottle,Baby Bottle,COD,999,2,5,High,Delivered,Call Customer
ORD01215,2026-04-18,Arjun Saxena,Chandigarh,Customized Borosilicate Glass Bottle 750ml,Water Bottle,UPI,979,8,1,Medium,Delivered,Send Reminder
ORD01216,2026-04-18,Swati Singh,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1080,8,2,High,Delivered,Call Customer
ORD01217,2026-04-18,Simran Ghosh,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1104,11,2,High,Returned,Call Customer
ORD01218,2026-04-18,Sunita Kulkarni,Mumbai,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,10,3,Low,Delivered,Normal Delivery
ORD01219,2026-04-18,Siddharth Yadav,Pune,Customized 1 Litre Bottle,1L Water Bottle,Debit Card,1199,4,2,Low,Delivered,Normal Delivery
ORD01220,2026-04-18,Rekha Srivastava,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1149,2,2,Medium,Delivered,Send Reminder
ORD01221,2026-04-18,Ishaan Malhotra,Nagpur,Borosilicate Glass Bottle Duo 750ml,Water Bottle Combo,COD,1499,13,3,Low,Delivered,Normal Delivery
ORD01222,2026-04-18,Rajesh Reddy,Pune,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1147,10,1,Medium,Delivered,Send Reminder
ORD01223,2026-04-18,Varun Bose,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,992,4,5,Medium,Delivered,Send Reminder
ORD01224,2026-04-18,Manish Agarwal,Pune,GlassUp Lunch Box Set of 2 (500ml),500ml Lunch Box Combos,COD,1549,6,2,Low,Delivered,Normal Delivery
ORD01225,2026-04-18,Deepak Sharma,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,888,5,1,High,Delivered,Call Customer
ORD01226,2026-04-18,Geeta Mehta,Ahmedabad,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,5,2,Medium,Delivered,Send Reminder
ORD01227,2026-04-18,Harsh Thakur,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,928,8,3,High,Delivered,Call Customer
ORD01228,2026-04-18,Aman Yadav,Bangalore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1160,12,4,High,Returned,Call Customer
ORD01229,2026-04-18,Kavya Verma,Pune,Spare Lid for 750ml Glass Bottle,Spare Lid,COD,210,5,5,High,Returned,Call Customer
ORD01230,2026-04-18,Aakash Jain,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,915,0,4,Medium,Delivered,Send Reminder
ORD01231,2026-04-18,Rohan Ghosh,Delhi,TintCup Glass Coffee Cup 350ml,Coffee Cups,UPI,950,5,1,Medium,Delivered,Send Reminder
ORD01232,2026-04-18,Preeti Iyer,Lucknow,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1073,5,3,Medium,Delivered,Send Reminder
ORD01233,2026-04-18,Varun Singh,Surat,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1191,4,4,High,Returned,Call Customer
ORD01234,2026-04-18,Karan Rao,Bhopal,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1144,13,1,High,Delivered,Call Customer
ORD01235,2026-04-18,Manoj Sharma,Kota,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,1,2,High,Returned,Call Customer
ORD01236,2026-04-18,Neha Pandey,Ahmedabad,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,998,0,1,Low,Delivered,Normal Delivery
ORD01237,2026-04-18,Arjun Jain,Mumbai,GlassUp Lunch Box 500ml,500ml Lunch Box,UPI,818,6,3,Low,Delivered,Normal Delivery
ORD01238,2026-04-18,Suresh Dubey,Hyderabad,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,953,12,5,Low,Delivered,Normal Delivery
ORD01239,2026-04-18,Deepak Ghosh,Ahmedabad,Pack of 4 Stainless Steel Straws,Straws,UPI,349,7,4,High,Returned,Call Customer
ORD01240,2026-04-18,Kavya Mishra,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1106,5,5,Low,Delivered,Normal Delivery
ORD01241,2026-04-18,Gaurav Kumar,Delhi,GlassUp Lunch Box 500ml,500ml Lunch Box,Debit Card,976,0,2,High,Returned,Call Customer
ORD01242,2026-04-18,Vikram Rao,Hyderabad,250ml Glass Baby Feeding Bottle,Baby Bottle,COD,1049,12,5,Low,Delivered,Normal Delivery
ORD01243,2026-04-18,Karan Jain,Jaipur,250ml Glass Baby Feeding Bottle,Baby Bottle,COD,1049,2,5,Medium,Delivered,Send Reminder
ORD01244,2026-04-18,Vikram Kumar,Mumbai,Glass Lunch Box Set of 3 (300ml) with Bag,300ml Lunch Box Combos,COD,2169,13,5,Low,Delivered,Normal Delivery
ORD01245,2026-04-18,Meera Tripathi,Surat,250ml Glass Baby Feeding Bottle,Baby Bottle,COD,1049,2,3,High,Delivered,Call Customer
ORD01246,2026-04-18,Simran Verma,Nagpur,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,14,4,High,Delivered,Call Customer
ORD01247,2026-04-18,Manish Srivastava,Ahmedabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1170,14,5,High,Delivered,Call Customer
ORD01248,2026-04-18,Simran Das,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1103,0,4,Medium,Delivered,Send Reminder
ORD01249,2026-04-18,Siddharth Shah,Delhi,Borosilicate Glass Lunch Box 300ml,300ml Lunch Box,COD,724,3,3,Low,Delivered,Normal Delivery
ORD01250,2026-04-18,Karan Kapoor,Mumbai,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,8,4,Medium,Delivered,Send Reminder
ORD01251,2026-04-18,Kavya Mehta,Kolkata,125ml Glass Baby Feeding Bottle,Baby Bottle,Debit Card,999,0,1,High,Returned,Call Customer
ORD01252,2026-04-18,Preeti Shah,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,947,11,4,Medium,Delivered,Send Reminder
ORD01253,2026-04-18,Arjun Mishra,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Credit Card,1074,7,2,Medium,Delivered,Send Reminder
ORD01254,2026-04-18,Vikram Ghosh,Kolkata,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1137,0,1,High,Delivered,Call Customer
ORD01255,2026-04-18,Rohan Reddy,Jaipur,Customized 1 Litre Bottle,1L Water Bottle,Credit Card,1199,2,3,Medium,Delivered,Send Reminder
ORD01256,2026-04-18,Anita Pillai,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,902,10,4,Low,Delivered,Normal Delivery
ORD01257,2026-04-18,Amit Sharma,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1054,10,1,High,Returned,Call Customer
ORD01258,2026-04-18,Ravi Reddy,Nagpur,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,941,0,5,High,Returned,Call Customer
ORD01259,2026-04-18,Rekha Bose,Surat,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1086,5,4,Low,Delivered,Normal Delivery
ORD01260,2026-04-18,Ritu Pillai,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,948,0,3,Medium,Delivered,Send Reminder
ORD01261,2026-04-18,Anjali Yadav,Surat,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Credit Card,1181,9,4,Low,Delivered,Normal Delivery
ORD01262,2026-04-18,Manish Kulkarni,Ahmedabad,125ml Glass Baby Feeding Bottle,Baby Bottle,UPI,999,6,2,High,Delivered,Call Customer
ORD01263,2026-04-18,Sneha Kumar,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,882,5,2,Low,Delivered,Normal Delivery
ORD01264,2026-04-18,Rajesh Patel,Patna,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,996,14,5,Low,Delivered,Normal Delivery
ORD01265,2026-04-18,Simran Pandey,Indore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1116,9,4,Medium,Delivered,Send Reminder
ORD01266,2026-04-18,Anita Tripathi,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1097,9,1,Medium,Delivered,Send Reminder
ORD01267,2026-04-18,Sunita Nair,Patna,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,951,0,4,High,Delivered,Call Customer
ORD01268,2026-04-18,Aakash Mehta,Patna,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,945,4,4,Medium,Delivered,Send Reminder
ORD01269,2026-04-18,Neha Kulkarni,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,981,13,5,High,Delivered,Call Customer
ORD01270,2026-04-18,Vikas Bose,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1127,0,3,Low,Delivered,Normal Delivery
ORD01271,2026-04-18,Meera Iyer,Nagpur,Customized Borosilicate Glass Bottle 750ml,Water Bottle,UPI,979,12,5,Medium,Delivered,Send Reminder
ORD01272,2026-04-19,Rajesh Gupta,Chennai,GlassUp Lunch Box 500ml,500ml Lunch Box,COD,829,10,5,Medium,Delivered,Send Reminder
ORD01273,2026-04-19,Rahul Reddy,Indore,250ml Glass Baby Feeding Bottle,Baby Bottle,COD,1049,14,4,High,Returned,Call Customer
ORD01274,2026-04-19,Vikram Mehta,Hyderabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Credit Card,1140,14,5,High,Returned,Call Customer
ORD01275,2026-04-19,Vikas Yadav,Ahmedabad,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,901,5,4,Low,Delivered,Normal Delivery
ORD01276,2026-04-19,Amit Patel,Indore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1126,7,4,Low,Delivered,Normal Delivery
ORD01277,2026-04-19,Deepak Bose,Ahmedabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1196,4,2,Medium,Delivered,Send Reminder
ORD01278,2026-04-19,Karan Malhotra,Chennai,Customized GlassUp Lunch Box 500ml,500ml Lunch Box,Credit Card,899,0,2,High,Delivered,Call Customer
ORD01279,2026-04-19,Karan Patel,Bhopal,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1176,12,2,Low,Delivered,Normal Delivery
ORD01280,2026-04-19,Ishaan Saxena,Nagpur,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,972,1,1,Medium,Delivered,Send Reminder
ORD01281,2026-04-19,Pooja Rao,Delhi,Customized 1 Litre Bottle,1L Water Bottle,Credit Card,1199,12,3,High,Delivered,Call Customer
ORD01282,2026-04-19,Siddharth Saxena,Delhi,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,10,5,High,Delivered,Call Customer
ORD01283,2026-04-19,Sneha Verma,Pune,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,941,2,4,High,Delivered,Call Customer
ORD01284,2026-04-19,Harsh Mehta,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Credit Card,1073,5,4,Low,Delivered,Normal Delivery
ORD01285,2026-04-19,Rekha Kumar,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,922,10,5,Low,Delivered,Normal Delivery
ORD01286,2026-04-19,Geeta Jain,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,985,5,5,Medium,Delivered,Send Reminder
ORD01287,2026-04-19,Vikas Pandey,Pune,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1066,9,1,Low,Delivered,Normal Delivery
ORD01288,2026-04-19,Ravi Tiwari,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,891,5,1,Medium,Delivered,Send Reminder
ORD01289,2026-04-19,Rohan Agarwal,Pune,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1113,2,3,Low,Delivered,Normal Delivery
ORD01290,2026-04-19,Anjali Ghosh,Bhopal,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1181,0,5,Medium,Delivered,Send Reminder
ORD01291,2026-04-19,Siddharth Pillai,Indore,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,998,5,4,High,Returned,Call Customer
ORD01292,2026-04-19,Kavya Kulkarni,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1064,14,1,Low,Delivered,Normal Delivery
ORD01293,2026-04-19,Manish Mehta,Surat,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,888,13,1,Medium,Delivered,Send Reminder
ORD01294,2026-04-19,Amit Jain,Bhopal,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,1,5,Medium,Delivered,Send Reminder
ORD01295,2026-04-19,Anita Ghosh,Mumbai,125ml Glass Baby Feeding Bottle,Baby Bottle,COD,999,8,2,High,Returned,Call Customer
ORD01296,2026-04-19,Siddharth Chatterjee,Surat,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Credit Card,1126,14,1,High,Delivered,Call Customer
ORD01297,2026-04-19,Anita Srivastava,Chennai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1053,11,2,Low,Delivered,Normal Delivery
ORD01298,2026-04-19,Manish Kumar,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1189,14,3,Low,Delivered,Normal Delivery
ORD01299,2026-04-19,Ravi Thakur,Bangalore,Customized 1 Litre Bottle,1L Water Bottle,Credit Card,1199,1,5,High,Delivered,Call Customer
ORD01300,2026-04-19,Rahul Agarwal,Jaipur,Customized Borosilicate Glass Bottle 750ml,Water Bottle,Credit Card,979,9,1,Low,Delivered,Normal Delivery
ORD01301,2026-04-19,Yash Agarwal,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1063,0,3,High,Returned,Call Customer
ORD01302,2026-04-19,Kriti Mehta,Chandigarh,Customized TintCup Coffee Cup 350ml,Coffee Cups,COD,1049,10,1,Medium,Delivered,Send Reminder
ORD01303,2026-04-19,Ravi Dubey,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1068,11,3,Medium,Delivered,Send Reminder
ORD01304,2026-04-19,Seema Yadav,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,970,13,2,Medium,Delivered,Send Reminder
ORD01305,2026-04-19,Simran Iyer,Bangalore,Customized Borosilicate Glass Bottle 750ml,Water Bottle,UPI,979,5,4,High,Returned,Call Customer
ORD01306,2026-04-19,Divya Singh,Indore,GlassUp Lunch Box 500ml,500ml Lunch Box,Credit Card,851,4,5,Medium,Delivered,Send Reminder
ORD01307,2026-04-19,Anjali Verma,Bangalore,Customized Borosilicate Glass Bottle 750ml,Water Bottle,Credit Card,979,3,4,High,Returned,Call Customer
ORD01308,2026-04-19,Neha Yadav,Hyderabad,125ml Glass Baby Feeding Bottle,Baby Bottle,COD,999,6,3,High,Delivered,Call Customer
ORD01309,2026-04-19,Aman Chauhan,Kolkata,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,988,6,4,Low,Delivered,Normal Delivery
ORD01310,2026-04-19,Aman Bose,Bangalore,GlassUp Lunch Box Set of 3 (500ml) with Bag,500ml Lunch Box Combos,UPI,2651,10,3,Medium,Delivered,Send Reminder
ORD01311,2026-04-19,Tanya Mishra,Indore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1055,13,3,Medium,Delivered,Send Reminder
ORD01312,2026-04-19,Neha Malhotra,Delhi,TintCup Glass Coffee Cup 350ml,Coffee Cups,UPI,995,13,4,Medium,Delivered,Send Reminder
ORD01313,2026-04-19,Sunita Srivastava,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,949,13,5,Medium,Delivered,Send Reminder
ORD01314,2026-04-19,Vikas Sharma,Ahmedabad,GlassUp Lunch Box Set of 3 (500ml) with Bag,500ml Lunch Box Combos,UPI,2745,6,4,High,Delivered,Call Customer
ORD01315,2026-04-19,Nisha Shah,Surat,Borosilicate Glass Water Bottle 750ml,Water Bottle,Debit Card,914,3,5,High,Returned,Call Customer
ORD01316,2026-04-19,Anjali Pandey,Delhi,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,4,5,High,Delivered,Call Customer
ORD01317,2026-04-19,Priya Dubey,Ahmedabad,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,951,7,4,Low,Delivered,Normal Delivery
ORD01318,2026-04-19,Divya Thakur,Delhi,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,10,5,Medium,Delivered,Send Reminder
ORD01319,2026-04-19,Rohan Dubey,Chennai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1063,8,3,Low,Delivered,Normal Delivery
ORD01320,2026-04-19,Nidhi Patel,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1095,7,2,High,Delivered,Call Customer
ORD01321,2026-04-19,Vikram Dubey,Nagpur,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1086,10,1,High,Delivered,Call Customer
ORD01322,2026-04-19,Priya Bose,Bangalore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1197,11,3,High,Returned,Call Customer
ORD01323,2026-04-19,Rajesh Singh,Ahmedabad,GlassUp Lunch Box 500ml,500ml Lunch Box,UPI,937,1,5,Medium,Delivered,Send Reminder
ORD01324,2026-04-19,Rohan Srivastava,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1179,13,4,Medium,Delivered,Send Reminder
ORD01325,2026-04-19,Nisha Thakur,Nagpur,Canvas Eco-Friendly Lunch Bag,Lunch Bag,COD,449,12,3,Medium,Delivered,Send Reminder
ORD01326,2026-04-19,Arjun Das,Ahmedabad,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,993,9,1,Low,Delivered,Normal Delivery
ORD01327,2026-04-19,Divya Rao,Bangalore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1060,1,5,Medium,Delivered,Send Reminder
ORD01328,2026-04-19,Divya Chatterjee,Hyderabad,125ml Glass Baby Feeding Bottle,Baby Bottle,UPI,999,9,3,Medium,Delivered,Send Reminder
ORD01329,2026-04-19,Rohan Chauhan,Lucknow,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,6,1,Low,Delivered,Normal Delivery
ORD01330,2026-04-19,Anjali Kapoor,Hyderabad,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,951,6,5,Medium,Delivered,Send Reminder
ORD01331,2026-04-19,Harsh Tiwari,Hyderabad,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,956,4,2,Medium,Delivered,Send Reminder
ORD01332,2026-04-19,Sunita Rao,Indore,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,5,2,Low,Delivered,Normal Delivery
ORD01333,2026-04-19,Sneha Bose,Ahmedabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1078,6,3,Low,Delivered,Normal Delivery
ORD01334,2026-04-19,Ravi Dubey,Chennai,Baby Feeding Bottle Teat,Accessories,COD,189,7,5,Medium,Delivered,Send Reminder
ORD01335,2026-04-19,Kavya Thakur,Surat,Canvas Eco-Friendly Lunch Bag,Lunch Bag,COD,449,2,5,Low,Delivered,Normal Delivery
ORD01336,2026-04-19,Nisha Rao,Ahmedabad,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,12,3,Medium,Delivered,Send Reminder
ORD01337,2026-04-19,Nidhi Kumar,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1079,9,4,Low,Delivered,Normal Delivery
ORD01338,2026-04-19,Geeta Ghosh,Nagpur,Customized 1 Litre Bottle,1L Water Bottle,Credit Card,1199,1,4,High,Returned,Call Customer
ORD01339,2026-04-19,Rohan Jain,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1074,11,2,Medium,Delivered,Send Reminder
ORD01340,2026-04-19,Preeti Agarwal,Kota,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Credit Card,1180,5,2,Low,Delivered,Normal Delivery
ORD01341,2026-04-19,Ishaan Malhotra,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Credit Card,1124,9,5,Low,Delivered,Normal Delivery
ORD01342,2026-04-19,Nidhi Dubey,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,971,7,4,Medium,Delivered,Send Reminder
ORD01343,2026-04-19,Tanya Iyer,Lucknow,GlassUp Lunch Box 500ml,500ml Lunch Box,COD,988,2,2,Medium,Delivered,Send Reminder
ORD01344,2026-04-19,Gaurav Rao,Mumbai,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,10,4,Medium,Delivered,Send Reminder
ORD01345,2026-04-19,Ravi Pandey,Pune,Customized Borosilicate Glass Bottle 750ml,Water Bottle,UPI,979,12,1,Medium,Delivered,Send Reminder
ORD01346,2026-04-19,Anita Tiwari,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,942,9,5,Low,Delivered,Normal Delivery
ORD01347,2026-04-19,Anita Yadav,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,920,0,2,Low,Delivered,Normal Delivery
ORD01348,2026-04-19,Aakash Yadav,Nagpur,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,952,2,1,Medium,Delivered,Send Reminder
ORD01349,2026-04-19,Ravi Yadav,Hyderabad,Baby Feeding Bottle Teat,Accessories,COD,189,14,3,High,Delivered,Call Customer
ORD01350,2026-04-19,Yash Gupta,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1085,2,1,Medium,Delivered,Send Reminder
ORD01351,2026-04-19,Swati Mishra,Chennai,GlassUp Lunch Box 500ml,500ml Lunch Box,COD,937,13,1,Medium,Delivered,Send Reminder
ORD01352,2026-04-19,Sunita Tiwari,Bhopal,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,915,8,2,Low,Delivered,Normal Delivery
ORD01353,2026-04-19,Rekha Saxena,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,996,7,4,Low,Delivered,Normal Delivery
ORD01354,2026-04-19,Sneha Chauhan,Delhi,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,10,1,High,Returned,Call Customer
ORD01355,2026-04-19,Rohan Rao,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,972,7,5,Medium,Delivered,Send Reminder
ORD01356,2026-04-19,Siddharth Gupta,Nagpur,GlassUp Lunch Box Set of 3 (500ml) without Bag,500ml Lunch Box Combos,COD,2299,11,5,High,Returned,Call Customer
ORD01357,2026-04-19,Siddharth Saxena,Kolkata,TintCup Glass Coffee Cup 350ml,Coffee Cups,COD,980,13,2,Medium,Delivered,Send Reminder
ORD01358,2026-04-19,Siddharth Iyer,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,939,4,2,Low,Delivered,Normal Delivery
ORD01359,2026-04-19,Pooja Gupta,Kota,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1181,1,4,High,Delivered,Call Customer
ORD01360,2026-04-19,Amit Patel,Ahmedabad,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,932,3,3,Medium,Delivered,Send Reminder
ORD01361,2026-04-19,Yash Bose,Kota,Kid's Bento Box - Customizable,Kids,Credit Card,2075,7,4,Medium,Delivered,Send Reminder
ORD01362,2026-04-19,Rajesh Rao,Hyderabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1188,14,3,High,Returned,Call Customer
ORD01363,2026-04-19,Preeti Jain,Mumbai,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,5,1,High,Returned,Call Customer
